X,Y,OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT
1276025.461047440767288,232813.690786346793175,147,10650,1276025.46105,232813.69079,529881,13,37651,E,16TH AVE E AND E PROSPECT E ST,0, ,NONE,-122.311205811148,47.6286565994277
1276851.644216299057007,212525.325453579425812,148,14335,1276851.64422,212525.32545,32545,13,58654,GRDWM,S HINDS ST AND DEAD END 3,0, ,NONE,-122.306281131525,47.5730898902202
1262817.69680991768837,249544.579763486981392,149,6370,1262817.69681,249544.57976,25265,13,12127,BLRD-NW,8TH AVE NW AND NW 62ND S ST,2, ,NONE,-122.366110372654,47.6738071071843
1266168.736557349562645,244060.581037864089012,150,7982,1266168.73656,244060.58104,26952,13,22535,LKUN,DAYTON AVE N AND N 43RD ST,3, ,NONE,-122.352071873845,47.6589578894849
1261238.519336298108101,237330.044070973992348,151,9605,1261238.51934,237330.04407,27917,13,28573,MGNL-QA,11TH AVE W AND SOUND VIEW S TR W,0, ,NONE,-122.371528073137,47.640241419716
1254674.024481579661369,199981.86176073551178,152,17130,1254674.02448,199981.86176,33910,13,68726,SW,VIEW LN SW AND SW OTHELLO ST,0, ,NONE,-122.395076432958,47.5375100628905
1273853.827893227338791,231254.174112752079964,153,10974,1273853.82789,231254.17411,29002,13,36314,E,10TH AVE E AND E MERCER ST,0, ,NONE,-122.31988902204,47.6242673355147
1287096.022594779729843,185195.407473593950272,154,20000,1287096.02259,185195.40747,38399,13,316518,SE,56TH AVE S AND LUTHER AVE S,0, ,NONE,-122.262730375447,47.498708032174
1263999.58967512845993,243368.820909157395363,155,8169,1263999.58968,243368.82091,26651,13,21164,LKUN,3RD AVE NW AND NW 41ST N ST,3, ,NONE,-122.360816488588,47.6569441223139
1282394.907453969120979,212177.911181226372719,156,14447,1282394.90745,212177.91118,32649,13,59526,SE,BELLA VISTA AVE S AND S HINDS ST,0, ,NONE,-122.283801981803,47.5724262584101
1273817.958453193306923,222721.647512018680573,157,12483,1273817.95845,222721.64751,30417,13,44127,E,10TH AVE S AND S WASHINGTON ST,0, ,NONE,-122.319366354616,47.6008779668821
1276725.531960159540176,253305.635767340660095,158,5360,1276725.53196,253305.63577,24741,13,6536,NE,17TH AVE NE AND NE 77TH W ST,0, ,NONE,-122.309961707686,47.6848614664933
1270147.038513422012329,248390.57579430937767,159,6711,1270147.03851,248390.57579,25485,13,13119,LKUN-NW,KENWOOD PL N AND MCKINLEY PL N,0, ,NONE,-122.336274745027,47.6710403239842
1268196.878639429807663,229126.011038571596146,160,11397,1268196.87864,229126.01104,166562,13,39258,DWNTN,7TH AVE AND BATTERY ST,2, ,NONE,-122.342655079704,47.6181322563753
1263770.308650895953178,234391.032227963209152,161,10314,1263770.30865,234391.03223,28551,13,34108,MGNL-QA,3RD AVE W AND W GALER W ST,3, ,NONE,-122.361023538858,47.6323240029125
1260854.479655906558037,197808.552318513393402,162,17553,1260854.47966,197808.55232,34071,13,69744,DLRD,29TH AVE SW AND SW KENYON ST,0, ,NONE,-122.369884877656,47.5318942151491
1277419.79730486869812,216111.999633252620697,163,13574,1277419.7973,216111.99963,31578,13,52571,GRDWM,22ND AVE S AND S COLLEGE ST,3, ,NONE,-122.304257584384,47.5829507170683
1266156.646701335906982,250609.361588567495346,164,6056,1266156.6467,250609.36159,24360,13,4749,NW,DAYTON AVE N AND N 66TH ST,0, ,NONE,-122.352645523408,47.6769071205403
1251882.663454726338387,212119.958925157785416,165,14493,1251882.66345,212119.95893,31723,13,53151,SW,58TH AVE SW AND DEAD END 2,0, ,NONE,-122.407379600012,47.5706237500444
1265901.025581076741219,195736.814460381865501,166,17966,1265901.02558,195736.81446,35015,13,77526,DLRD,11TH AVE SW AND SW CLOVERDALE ST,0, ,NONE,-122.34929547577,47.5264900482477
1253777.147424668073654,209967.94202695786953,167,15038,1253777.14742,209967.94203,31762,13,53334,SW,52ND PL SW AND SW GENESEE ST,3, ,NONE,-122.399529298269,47.564831200258
1259776.512038812041283,255733.015993818640709,168,4828,1259776.51204,255733.01599,36986,13,230358,BLRD,17TH AVE NW AND NW 85TH ST,2, ,NONE,-122.378956526322,47.6906024647649
1282483.509054064750671,245911.862191766500473,169,7387,1282483.50905,245911.86219,287167,13,16858,NE,BURKE GILMAN TRL AND NE 50TH ST,0, ,NONE,-122.286022645837,47.6648956385799
1282799.440702378749847,246786.165680661797523,170,46401,1282799.4407,246786.16568,287169,13,16860,NE,40TH AVE NE AND BURKE GILMAN TRL,0, ,NONE,-122.284807644188,47.6673084435847
1273953.996853321790695,250954.598068922758102,171,5996,1273953.99685,250954.59807,491949,13,5463,NW,I5 SB AND NE LAKE CITY WY ON RP,5, ,NONE,-122.321027163606,47.6782710028747
1283351.507262945175171,186933.735795363783836,172,19650,1283351.50726,186933.7358,490894,13,305453, ,I5 SB AND I5 SB EXIT 157 OFF RP,5, ,NONE,-122.278007683529,47.5032811324139
1260629.628967687487602,237503.193767160177231,173,9565,1260629.62897,237503.19377,340117,13,28656,MGNL-QA,W WHEELER ST AND DEAD END 2,0, ,NONE,-122.374011531971,47.6406826228005
1271690.917427003383636,196221.416060879826546,174,17868,1271690.91743,196221.41606,490135,13,78673,GRDWM,CLOVERDALE ST ON RP AND WEST MARGINAL NB WAY S,4, ,NONE,-122.325903149174,47.528128573281
1271136.643634438514709,218917.567124128341675,175,47069,1271136.64363,218917.56712,527180,13,44865,GRDWM,EDGAR MARTINEZ DR S AND S ATLANTIC ST OFF RP,5, ,NONE,-122.329932675807,47.5903086352714
1252772.912159636616707,215156.954512268304825,176,13740,1252772.91216,215156.95451,30943,13,47347,SW,56TH AVE SW AND SW LANDER PL,0, ,NONE,-122.404025070251,47.5789977718425
1273264.288052618503571,232205.872033730149269,177,10767,1273264.28805,232205.87203,28979,13,36139,E,HARVARD AVE E AND E ALOHA ST,0, ,NONE,-122.322353908145,47.6268446729309
1272772.069940119981766,211093.846156105399132,178,14812,1272772.06994,211093.84616,32258,13,57131,GRDWM,AIRPORT WAY S AND S BRADFORD ST,1, ,NONE,-122.322692794852,47.5689509859442
1281772.164157330989838,207460.576648384332657,179,15505,1281772.16416,207460.57665,33562,13,66504,SE,RAINIER AVE S AND S ANGELINE ST,1, ,NONE,-122.285963623384,47.5594638263813
1275950.517303377389908,255653.543097734451294,180,4854,1275950.5173,255653.5431,37546,13,233337,N,NE 86TH ST AND DEAD END 1,0, ,NONE,-122.313290885426,47.6912562143098
1282613.047870188951492,211536.963724568486214,181,14717,1282613.04787,211536.96372,32662,13,59541,SE,CASCADIA AVE S AND S COURT ST,0, ,NONE,-122.282869524457,47.570680685702
1273522.662452891469002,252334.723254337906837,182,5634,1273522.66245,252334.72325,24439,13,5317,NW,5TH AVE NE AND NE 74TH ST,2, ,NONE,-122.322886206149,47.682031013043
1266067.593005254864693,248987.492018908262253,183,6521,1266067.59301,248987.49202,25607,13,13532,NW,DAYTON AVE N AND N 60TH ST,0, ,NONE,-122.352876956725,47.6724568375436
1279921.952059432864189,219844.548757076263428,184,12876,1279921.95206,219844.54876,30663,13,45338,CNTRL,YAKIMA AVE S AND S NORMAN ST,0, ,NONE,-122.294408000001,47.5933122753939
1268374.516271606087685,233666.196131229400635,185,10479,1268374.51627,233666.19613,28717,13,35109,MGNL-QA,COMSTOCK ST AND DEXTER AVE N,2, ,NONE,-122.34229589585,47.630586278848
1286625.297730296850204,191812.815736368298531,186,18687,1286625.29773,191812.81574,35476,13,81744,SE,54TH AVE S AND S ROXBURY E ST,3, ,NONE,-122.265132337514,47.5168224773689
1281247.109436795115471,251895.137205883860588,187,5723,1281247.10944,251895.13721,24664,13,6316,NE,34TH AVE NE AND NE 73RD ST,0, ,NONE,-122.29149950047,47.6812316588104
1272097.783091425895691,247208.61406509578228,188,7051,1272097.78309,247208.61407,25855,13,14709,LKUN-NW,1ST AVE NE AND NE 54TH ST,0, ,NONE,-122.328265395044,47.6679047674495
1256347.173923298716545,239234.73527292907238,189,9129,1256347.17392,239234.73527,27677,13,27654,MGNL-QA,27 LOWER AVE W AND DEAD END,0, ,NONE,-122.391521609205,47.6451922983373
1283177.295422777533531,252238.840758249163628,190,5646,1283177.29542,252238.84076,24924,13,7706,NE,42ND AVE NE AND NE 74TH ST,0, ,NONE,-122.283691434992,47.6822737378835
1261089.453608155250549,212220.573325261473656,191,14418,1261089.45361,212220.57333,32125,13,55662,SW,SPOKANE TURN RD AND SW SPOKANE SR ST,2, ,CITY,-122.370098815422,47.5714096365135
1277703.100473165512085,224124.367769449949265,192,12249,1277703.10047,224124.36777,30201,13,41743,CNTRL,22ND AVE AND E TERRACE S ST,0, ,NONE,-122.303730146327,47.6049273788963
1271744.648755058646202,221535.496598809957504,193,12662,1271744.64876,221535.4966,30523,13,44558,DWNTN,5TH AVE S AND S WELLER ST,2, ,CITY,-122.327675198432,47.5975166981031
1266379.049261569976807,237429.466023072600365,194,9584,1266379.04926,237429.46602,28093,13,29564,MGNL-QA,NOB HILL AVE N AND WHEELER ST,0, ,NONE,-122.350688111828,47.6407936857121
1272403.749427735805511,228390.714781820774078,195,11525,1272403.74943,228390.71478,29857,13,40512,E,SUMMIT AVE AND E OLIVE ST,0, ,NONE,-122.32554304594,47.6163417306035
1263315.130666434764862,205720.716422602534294,196,15921,1263315.13067,205720.71642,32974,13,62455,DLRD,SW BRANDON ST AND DEAD END 3,0, ,NONE,-122.360561807337,47.5537153241399
1268978.35166423022747,224132.680089458823204,197,12246,1268978.35166,224132.68009,29632,13,39419,DWNTN,ALASKAN WAY AND SPRING ST,1, ,HALFPED,-122.339090958726,47.6044876838646
1255722.336802661418915,214555.018383651971817,198,13854,1255722.3368,214555.01838,31173,13,48734,SW,47TH AVE SW AND SW STEVENS ST,0, ,NONE,-122.392028199593,47.5775123011039
1270180.877617463469505,248345.163954257965088,199,6723,1270180.87762,248345.16395,25497,13,13255,LKUN-NW,KENWOOD PL N AND N 57TH ST,0, ,NONE,-122.336133826376,47.6709176634265
1283088.415038675069809,196319.733628988265991,200,17859,1283088.41504,196319.73363,35228,13,80123,SE,42ND PL S AND DEAD END,0, ,NONE,-122.279785586272,47.5289946796617
1257916.214308902621269,210489.420939490199089,201,14955,1257916.21431,210489.42094,31891,13,54318,SW,40TH AVE SW AND SW DAKOTA ST,0, ,NONE,-122.382809884145,47.5664902238406
1288907.251780644059181,191029.511543571949005,202,18864,1288907.25178,191029.51154,38187,13,306111,SE,62ND AVE S AND WATERS WR AVE S,3, ,NONE,-122.25584075536,47.5147914342082
1252046.78659088909626,237593.843111246824265,203,9533,1252046.78659,237593.84311,27487,13,26167,MGNL-QA,ELLINOR DR W AND W PARKMONT PL,0, ,NONE,-122.40882736806,47.6404547282837
1283084.240702673792839,234126.226083695888519,204,10382,1283084.2407,234126.22608,28535,13,32743,E,39TH AVE E AND E MADISON ST,2, ,NONE,-122.282684383154,47.6326222673729
1263206.036010324954987,194466.21605908870697,205,18194,1263206.03601,194466.21606,34871,13,76314,DLRD,DELRIDGE WAY SW AND SW HENDERSON ST,1, ,CITY,-122.360099363484,47.5228613434302
1260083.536423116922379,193868.314234465360641,206,18305,1260083.53642,193868.31423,34948,13,76715,DLRD,31ST AVE SW AND SW BARTON ST,2, ,NONE,-122.372685972239,47.5210520064785
1274054.367541432380676,271299.51917776465416,207,2423,1274054.36754,271299.51918,35861,13,220112,N-NW,NE 145TH ST AND 6TH AVE NE,1, ,NONE,-122.322217519329,47.7340410894078
1275590.34655100107193,251349.416117325425148,208,5863,1275590.34655,251349.41612,24472,13,5352,NE,BROOKLYN AVE NE AND NE 70TH ST,0, ,NONE,-122.314416716709,47.6794397127067
1287196.200258880853653,186156.164722576737404,209,19798,1287196.20026,186156.16472,38385,13,316501,SE,56TH AVE S AND S AVON ST,0, ,NONE,-122.26239735842,47.5013465857481
1274559.834421947598457,252520.836278527975082,210,5565,1274559.83442,252520.83628,24433,13,5309,NE,9TH AVE NE AND NE 75TH ST ON RP,1, ,NONE,-122.31869102133,47.6825960984663
1254533.828129440546036,203769.030788615345955,211,16354,1254533.82813,203769.03079,32915,13,61732,SW,50TH AVE SW AND DEAD END 3,0, ,NONE,-122.395955182095,47.5478826151397
1275855.987255275249481,213272.994702339172363,212,14125,1275855.98726,213272.9947,31663,13,52777,GRDWM,LAFAYETTE AVE S AND S HANFORD ST,0, ,NONE,-122.310372079165,47.5750869289412
1267649.293102875351906,242730.411436513066292,213,8352,1267649.2931,242730.41144,26981,13,22567,LKUN,WHITMAN AVE N AND N 40TH ST,3, ,NONE,-122.345959079459,47.6553918919309
1253110.568223983049393,208075.570057019591331,214,15378,1253110.56822,208075.57006,32745,13,60105,SW,55TH AVE SW AND SW EDMUNDS ST,0, ,NONE,-122.40207248454,47.559607135856
1263820.641578942537308,236157.768869772553444,215,9909,1263820.64158,236157.76887,27831,13,28318,MGNL-QA,3RD AVE W AND W CROCKETT S ST,0, ,NONE,-122.360961669371,47.6371692748405
1277404.701752856373787,205036.141445904970169,216,16085,1277404.70175,205036.14145,33363,13,65713,GRDWM,S VERN CT AND DEAD END,0, ,NONE,-122.303461462413,47.552591099531
1256015.36848296225071,213876.076430961489677,217,13995,1256015.36848,213876.07643,31932,13,54503,SW,46TH AVE SW AND SW HANFORD ST,0, ,NONE,-122.390785559807,47.5756676326695
1261008.15671207010746,257538.307771667838097,218,4416,1261008.15671,257538.30777,37244,13,231720,BLRD,14TH AVE NW AND HOLMAN RD NW,1, ,NONE,-122.37410340936,47.6956183488499
1264835.46909998357296,233366.09091491997242,219,10543,1264835.4691,233366.09091,28586,13,34144,MGNL-QA,HIGHLAND DR AND QUEEN ANNE AVE N,2, ,NONE,-122.356622065288,47.6295725713948
1258478.233637481927872,195755.683964401483536,220,17961,1258478.23364,195755.68396,34699,13,75145,SW,37TH AVE SW AND SW CLOVERDALE ST,0, ,NONE,-122.379334937451,47.5261369601517
1275353.319990754127502,213282.850446358323097,221,14120,1275353.31999,213282.85045,31659,13,52773,GRDWM,16TH AVE S AND S HANFORD W ST,0, ,NONE,-122.312408930966,47.575087477539
1274375.338293761014938,194934.011515557765961,222,18115,1274375.33829,194934.01152,35118,13,78303,GRDWM,14TH AVE S AND S TRENTON ST,1, ,CITY,-122.314939223479,47.5247420237254
1265619.512108787894249,197717.644414409995079,223,17576,1265619.51211,197717.64441,34164,13,70740,DLRD,12TH AVE SW AND SW KENYON ST,0, ,NONE,-122.350592749573,47.5319042143138
1286063.128897726535797,256349.233338445425034,224,4687,1286063.1289,256349.23334,37826,13,235324,NE,NE 90TH PL AND DEAD END,0, ,NONE,-122.27228996177,47.6936888299631
1258368.562469363212585,251055.598005026578903,225,5961,1258368.56247,251055.59801,23935,13,2341,BLRD,22ND AVE NW AND NW 67TH ST,0, ,NONE,-122.384289357637,47.6777043465616
1271259.150898560881615,224060.904089391231537,226,12258,1271259.1509,224060.90409,29964,13,40764,DWNTN,5TH AVE AND CHERRY ST,1, ,STATE,-122.329841606394,47.6044129086325
1254631.711521536111832,215213.449616327881813,227,13722,1254631.71152,215213.44962,31170,13,48731,SW,GARLOUGH AVE SW AND SW ADMIRAL W WAY,2, ,NONE,-122.396500136239,47.579256371655
1267239.606318444013596,226175.67989955842495,228,11909,1267239.60632,226175.6799,29724,13,39704,DWNTN,ALASKAN WAY AND LENORA ST,1, ,HALFPED,-122.346300574801,47.6099939847906
1262974.014506086707115,208416.487049371004105,229,15318,1262974.01451,208416.48705,32924,13,62101,DLRD,COTTAGE PL SW AND SW ALASKA ST,0, ,NONE,-122.362159797018,47.5610857328713
1284157.110591769218445,255575.138233661651611,230,4872,1284157.11059,255575.13823,37844,13,235352,NE,45TH AVE NE AND DEAD END 3,0, ,NONE,-122.279969006906,47.6914690757938
1255844.013858780264854,200427.187841191887856,231,17039,1255844.01386,200427.18784,33888,13,68701,SW,SYLVAN LN SW AND DEAD END,0, ,NONE,-122.390377305572,47.5387956604041
1278877.567290365695953,257226.281147345900536,232,4488,1278877.56729,257226.28115,37646,13,234306,NE,25TH AVE NE AND NE 92ND ST,0, ,NONE,-122.301529975214,47.6957207523658
1271710.152243033051491,194081.85202668607235,233,18267,1271710.15224,194081.85203,35194,13,78710,GRDWM,7TH AVE S AND S DIRECTOR W ST,0, ,NONE,-122.325657381384,47.522265101708
1265284.036396443843842,194416.996219038963318,234,18206,1265284.0364,194416.99622,35036,13,77708,DLRD,13TH AVE SW AND SW HENDERSON ST,2, ,NONE,-122.351686882392,47.522839136285
1285736.972097396850586,206222.826375126838684,235,15794,1285736.9721,206222.82638,33459,13,66148,SE,51ST AVE S AND S PEARL ST,0, ,NONE,-122.269815007004,47.556275161713
1253990.961440891027451,251776.016821771860123,236,5751,1253990.96144,251776.01682,23828,13,1314,BLRD,35TH AVE NW AND NW 70TH ST,0, ,NONE,-122.402115308385,47.6794357177561
1258382.807589381933212,239035.809192717075348,237,9172,1258382.80759,239035.80919,27576,13,27111,MGNL-QA,21ST AVE W AND THORNDYKE AVE W,2, ,NONE,-122.383248933333,47.6447597437535
1282476.458302050828934,201239.49862602353096,238,16881,1282476.4583,201239.49863,34532,13,73521,SE,40TH AVE S AND S HOLLY ST,0, ,NONE,-122.282637190945,47.542448225828
1260230.765607267618179,260601.744318813085556,239,3790,1260230.76561,260601.74432,36888,13,230114,BLRD,VALMAY AVE NW AND NW GREENBRIER WAY,0, ,NONE,-122.377509124964,47.703972301376
1269272.280112534761429,257506.419899642467499,240,4426,1269272.28011,257506.4199,37336,13,232320,NW,N 92ND ST AND DEAD END,0, ,NONE,-122.340549117059,47.6959795783639
1255598.614818528294563,209906.542730897665024,241,15058,1255598.61482,209906.54273,31986,13,54719,SW,47TH AVE SW AND SW GENESEE ST,3, ,NONE,-122.392147899763,47.5647642896756
1265619.243820786476135,238337.120168000459671,242,9328,1265619.24382,238337.12017,28073,13,29542,MGNL-QA,2ND AVE N AND RAYE ST,0, ,NONE,-122.353842346834,47.6432404129055
1269704.544560968875885,267432.54522180557251,243,2881,1269704.54456,267432.54522,35763,13,219310,NW,ASHWORTH AVE N AND N 130TH ST,1, ,NONE,-122.339583015486,47.7232098338185
1271714.313267037272453,195927.249020576477051,244,17912,1271714.31327,195927.24902,35155,13,78515,GRDWM,S SULLIVAN ST AND DEAD END 2,0, ,NONE,-122.325785378531,47.5273235122767
1280438.248763963580132,254157.152952209115028,245,5182,1280438.24876,254157.15295,24626,13,6121,NE,31ST AVE NE AND NE 81ST ST,0, ,NONE,-122.294956943521,47.6873897568593
1272434.773555770516396,211994.957197040319443,246,14566,1272434.77356,211994.9572,32353,13,57616,GRDWM,S SPOKANE ST AND S SPOKANE CR ST,2, ,NONE,-122.324129577312,47.5714030076809
1286559.759426236152649,191814.54348036646843,247,18685,1286559.75943,191814.54348,35475,13,81743,SE,54TH AVE S AND S ROXBURY W ST,3, ,NONE,-122.265397640898,47.5168238701685
1262929.66301803290844,193133.979001715779305,248,18430,1262929.66302,193133.979,34895,13,76340,DLRD,KELSEY LN SW AND SW CAMBRIDGE ST,0, ,NONE,-122.36111065847,47.5191947100923
1286257.341761931777,255719.226297810673714,249,4833,1286257.34176,255719.2263,37836,13,235340,NE,54TH AVE NE AND NE 86TH ST,0, ,NONE,-122.271453684065,47.6919719308631
1286482.110530152916908,247979.360945880413055,250,6809,1286482.11053,247979.36095,26119,13,16136,NE,SAND POINT WAY NE AND NE 58TH ST,1, ,NONE,-122.269954541446,47.6707684286274
1277362.105912819504738,263240.532161504030228,251,3408,1277362.10591,263240.53216,36739,13,227706,N,19TH AVE NE AND NE 115TH E ST,0, ,NONE,-122.308150707533,47.71212625343
1273614.764084979891777,260696.717246904969215,252,3768,1273614.76408,260696.71725,36524,13,226360,N,5TH AVE NE AND NE 105TH ST,2, ,NONE,-122.323169524425,47.7049558600697
1275228.63339863717556,262889.074113145470619,253,3453,1275228.6334,262889.07411,36489,13,226319,N-NW,PINEHURST WAY NE AND NE 114TH S ST,1, ,NONE,-122.316787741906,47.7110505057911
1282775.511358365416527,235290.248612880706787,254,10113,1282775.51136,235290.24861,28522,13,32723,E,38TH AVE E AND E HOWE ST,0, ,NONE,-122.284025291961,47.6357969081544
1275651.826487064361572,231284.419232785701752,255,10964,1275651.82649,231284.41923,28990,13,36302,E,15TH AVE E AND E MERCER N ST,2, ,NONE,-122.312601592288,47.6244452137309
1267480.718638703227043,250573.194420531392097,256,6069,1267480.71864,250573.19442,24358,13,4747,NW,LINDEN AVE N AND WOODLAND N PL N,2, ,NONE,-122.347268941699,47.6768795201883
